text,intent,label
i have paid {{Currency Symbol}}{{Refund Amount}} for an item help me obtain a refund,get_refund,1
I don't know how I can check your reimbursement policy,check_refund_policy,0
there are troubles editing my shipping address,change_shipping_address,1
assistance to submit feedback about a service,review,0
create {{Account Type}} account for wife,create_account,1
what do I have to do to close a standard account?,delete_account,1
I want help resetting the access key of my user account,recover_password,1
I have to see under what circumstances can I request refunds,check_refund_policy,0
I want assistance to inform of issues with payment,payment_issue,1
how t see the allowed payment methods,check_payment_methods,0
I don't know what I need to do to see the shipment options,delivery_options,0
will you show me the payment options?,check_payment_methods,0
i watn help to set my delivery address up,set_up_shipping_address,1
want assistance to see what payment methods you accept,check_payment_methods,0
"I want to check the early exit fees, can you help me?",check_cancellation_fee,0
i want help tosee the withdrawal fee,check_cancellation_fee,0
how can i switch something of purchase {{Order Number}},change_order,1
i have got to restore my user pwd,recover_password,1
I want to lodge a reclamation against your company,complaint,0
where can I order some articles?,place_order,1
where do i see ur accepted payment options,check_payment_methods,0
i have got to download the bill from {{Person Name}} help me,get_invoice,0
change purchase {{Order Number}},change_order,1
I don't know what I have to do to remove a {{Account Type}} account,delete_account,1
i need help to use the platinum progile,switch_account,1
i need help to switch a product of purchase {{Order Number}},change_order,1
can I set up a new shipping address?,set_up_shipping_address,1
I try to recover the PIN of my account,recover_password,1
"I can't pay, can you help me report a problem with payment?",payment_issue,1
update {{Account Type}} account,edit_account,1
i need help to edit purchase {{Order Number}},change_order,1
i expect a compensqtion of {{Refund Amount}} dollars,track_refund,0
"I need to edit my goddamn user, could I get some help?",edit_account,1
can you show me how soon can I expect my delivery?,delivery_period,0
where do I see what options for delivery you offer?,delivery_options,0
I want to leave an opniion for your company,review,0
can you tell me about editing the shipping address?,change_shipping_address,1
i want help to use the gold profile,switch_account,1
can ushow me in which cases can i ask for reimbursements,check_refund_policy,0
check my reimbursement status,track_refund,0
I want assistance downloading my invoice #85632,get_invoice,0
I try to demand a refund,get_refund,1
how can I inform of sign-up issues?,registration_problems,0
help me to speak with customer assistance,contact_customer_service,0
I am trying to find information about {{Account Type}} account removals,delete_account,1
i need assistance with canceling order {{Order Number}},cancel_order,1
want help to speak with a person,contact_human_agent,0
could you help me cancelling order {{Order Number}} ?,cancel_order,1
i have an issue trying to change my shipping address,change_shipping_address,1
i dont know what i need to do to lodge a consumer complaint,complaint,0
show me your allowed payment options,check_payment_methods,0
how do I contact an operator?,contact_human_agent,0
I don't kmow how I can order several articles,place_order,1
find inormation about creating standard accounts,create_account,1
"I have got to inform of problems with registrations, help me",registration_problems,0
i purchased some fucking item cancel order {{Order Number}},cancel_order,1
I need to check in which cases can I request my money back,check_refund_policy,0
I have an issue setting the secondary delivery address up,set_up_shipping_address,1
I want to cancel my subscription to the newsletter,newsletter_subscription,0
i dont know what i need to do to restore my profile key,recover_password,1
I do not know what I need to do to retrieve my user pass,recover_password,1
problems with swapping some items of purchase {{Order Number}},change_order,1
is there a method to leave a comment for your products?,review,0
can I swap an itm of purchase {{Order Number}}?,change_order,1
help me creating a freemium account,create_account,1
need help removing several items from order {{Order Number}},change_order,1
help to check the ETA of purchase {{Order Number}},track_order,0
"I no longer need the {{Account Type}} account, I want to delete it",delete_account,1
I don't know how I can ask for a rebate of money,get_refund,1
I need to file a complaint,complaint,0
"my new shipping address is invalid, can you help me?",set_up_shipping_address,1
"I want to see the withdrawal fees, how can I do it?",check_cancellation_fee,0
